x,y,u,v,sqrt
0.62, 0.98, 0.705878, 0.00162293, 0.70588
0.64, 0.98, 0.709832, 0.00126918, 0.709834
0.66, 0.98, 0.713065, 0.000929452, 0.713066
0.68, 0.98, 0.7156, 0.000594665, 0.7156
0.7, 0.98, 0.717443, 0.000251805, 0.717443
0.72, 0.98, 0.718573, -0.000118195, 0.718573
0.74, 0.98, 0.718931, -0.000543712, 0.718931
0.76, 0.98, 0.718399, -0.00106734, 0.7184
0.78, 0.98, 0.716774, -0.00175251, 0.716776
0.8, 0.98, 0.713717, -0.00269516, 0.713723
0.82, 0.98, 0.708698, -0.00403148, 0.70871
0.84, 0.98, 0.700895, -0.0059724, 0.700921
0.86, 0.98, 0.689078, -0.00877281, 0.689134
0.88, 0.98, 0.671413, -0.0128782, 0.671537
0.9, 0.98, 0.645393, -0.0186251, 0.645661
0.92, 0.98, 0.607208, -0.0269073, 0.607804
0.94, 0.98, 0.552854, -0.0380618, 0.554163
0.96, 0.98, 0.473426, -0.0522811, 0.476304
0.98, 0.98, 0.367916, -0.0766888, 0.375824
1, 0.98, 0, 0, 0
0, 1, 0, 0, 0
0.02, 1, 1, 0, 1
0.04, 1, 1, 0, 1
0.06, 1, 1, 0, 1
0.08, 1, 1, 0, 1
0.1, 1, 1, 0, 1
0.12, 1, 1, 0, 1
0.14, 1, 1, 0, 1
0.16, 1, 1, 0, 1
0.18, 1, 1, 0, 1
0.2, 1, 1, 0, 1
0.22, 1, 1, 0, 1
0.24, 1, 1, 0, 1
0.26, 1, 1, 0, 1
0.28, 1, 1, 0, 1
0.3, 1, 1, 0, 1
0.32, 1, 1, 0, 1
0.34, 1, 1, 0, 1
0.36, 1, 1, 0, 1
0.38, 1, 1, 0, 1
0.4, 1, 1, 0, 1
0.42, 1, 1, 0, 1
0.44, 1, 1, 0, 1
0.46, 1, 1, 0, 1
0.48, 1, 1, 0, 1
0.5, 1, 1, 0, 1
0.52, 1, 1, 0, 1
0.54, 1, 1, 0, 1
0.56, 1, 1, 0, 1
0.58, 1, 1, 0, 1
0.6, 1, 1, 0, 1
0.62, 1, 1, 0, 1
0.64, 1, 1, 0, 1
0.66, 1, 1, 0, 1
0.68, 1, 1, 0, 1
0.7, 1, 1, 0, 1
0.72, 1, 1, 0, 1
0.74, 1, 1, 0, 1
0.76, 1, 1, 0, 1
0.78, 1, 1, 0, 1
0.8, 1, 1, 0, 1
0.82, 1, 1, 0, 1
0.84, 1, 1, 0, 1
0.86, 1, 1, 0, 1
0.88, 1, 1, 0, 1
0.9, 1, 1, 0, 1
0.92, 1, 1, 0, 1
0.94, 1, 1, 0, 1
0.96, 1, 1, 0, 1
0.98, 1, 1, 0, 1
1, 1, 1, 0, 1
